rank_code	ncbi_id	name	mean_percent
S	94122	Shewanella	0
S	94132	Ramlibacter	0
S	941907	Sphingomonas	0
S	94254	Dyadobacter	0
S	944	Ehrlichia	0
S	944547	Arcobacter	0
S	945	Ehrlichia	0
S	94624	Bordetella	0
S	946333	Rhizobacter	0
S	947980	Lactobacillus	0
S	948	Anaplasma	0
S	948107	Paraburkholderia	0
S	948519	Aeromonas	0
S	95300	Pseudomonas	0
S	954	Francisella	0
S	95485	Burkholderia	0
S	95486	Burkholderia	0
S	959	Bdellovibrio	0
S	960	Bacteriovorax	0
S	96230	Legionella	0
S	96344	Cupriavidus	0
S	96345	Flavobacterium	0
S	964	Herbaspirillum	0
S	96773	Thauera	0
S	97084	Halobacteriovorax	0
S	971	Selenomonas	0
S	97477	Acetomicrobium	0
S	97478	Lactobacillus	0
S	977801	Enterococcus	0
S	979	Cellulophaga	0
S	979982	Leuconostoc	0
S	980427	Deinococcus	0
S	98228	Bacillus	0
S	983544	Lacinutrix	0
S	983545	Glaciecola	0
S	984	Pedobacter	0
S	984991	Mycoplasma	0
S	985	Cytophaga	0
S	985002	Staphylococcus	0
S	985052	Vulcanisaeta	0
S	985762	Staphylococcus	0
S	985782	Moumouvirus	0
S	986	Flavobacterium	0
S	99179	Bacteroides	0
S	991904	Polymorphum	0
S	994695	Candidatus	0
S	994696	Candidatus	0
S	995	Solitalea	0
S	99598	Calothrix	0
S	996	Flavobacterium	0
S	996801	Polaribacter	0
S	998086	Pseudomonas	0
S	999	Bernardetia	0
S1	1001582	Bacillus	0
S1	1001583	Lactobacillus	0
S1	1001585	Pseudomonas	0
S1	100226	Streptomyces	0
S1	1002804	Helicobacter	0
S1	1002809	Solibacillus	0
S1	1003195	Streptomyces	0
S1	1003239	Bacillus	0
S1	1004785	Alteromonas	0
S1	1004951	Streptococcus	0
S1	1004952	Streptococcus	0
S1	1005041	Streptococcus	0
S1	1005042	Streptococcus	0
S1	1005048	Collimonas	0
S1	1005058	Gallibacterium	0
S1	1006007	Bacillus	0
S1	1006579	Corynebacterium	0
S1	1007064	Streptococcus	0
S1	1008459	Taylorella	0
S1	1009464	Gardnerella	0
S1	101510	Rhodococcus	0
S1	1028307	Klebsiella	0
S1	1029756	Hyphomicrobium	0
S1	1031919	Campylobacter	0
S1	1032069	Campylobacter	0
S1	1032238	Malacobacter	0
S1	1032239	Aliiarcobacter	0
S1	1032241	Aliiarcobacter	0
S1	1032480	Microlunatus	0
S1	1033806	Halorhabdus	0
S1	1033837	Lactobacillus	0
S1	1034807	Flavobacterium	0
S1	1034836	Bacillus	0
S1	1036172	Arcobacter	0
S1	1036672	Advenella	0
S1	103721	Actinosynnema	0
S1	1038922	Pseudomonas	0
S1	1038924	Pseudomonas	0
S1	1038927	Escherichia	0
S1	1038929	Streptomyces	0
S1	1041522	Mycobacterium	0
S1	1041826	Flavobacterium	0
S1	1041930	Methanocella	0
S1	1042163	Brevibacillus	0
S1	1042417	Brachyspira	0
S1	1042878	Cupriavidus	0
S1	1045004	Oenococcus	0
S1	1045010	Escherichia	0
S1	1045854	Weissella	0
S1	1045855	Pseudoxanthomonas	0
S1	1045856	Enterobacter	0
S1	1045858	Brachyspira	0
S1	1050107	Lactobacillus	0
S1	1050617	Escherichia	0
S1	1051074	Streptococcus	0
S1	1051646	Vibrio	0
S1	1051650	Lactobacillus	0
S1	1051973	Rhodococcus	0
S1	1052095	Granulibacter	0
S1	1052684	Paenibacillus	0
S1	1053692	Methanococcus	0
S1	1054460	Streptococcus	0
S1	1055535	Escherichia	0
S1	1055536	Escherichia	0
S1	1055537	Escherichia	0
S1	1055538	Escherichia	0
S1	1055539	Escherichia	0
S1	105559	Nitrosococcus	0
S1	1064535	Megasphaera	0
S1	1064539	Azospirillum	0
S1	1068978	Amycolatopsis	0
S1	1069642	Bdellovibrio	0
S1	1071400	Lactobacillus	0
S1	1072458	Escherichia	0
S1	1072467	Blattabacterium	0
S1	1072685	Basilea	0
S1	1073571	Paenibacillus	0
S1	1073999	Cronobacter	0
S1	1074000	Cronobacter	0
S1	1074889	Blattabacterium	0
S1	1076934	Streptococcus	0
S1	1077464	Streptococcus	0
S1	1078034	Escherichia	0
S1	1078773	Herbaspirillum	0
S1	1079985	Streptomyces	0
S1	1082931	Pelagibacterium	0
S1	1082933	Mesorhizobium	0
S1	1085406	Anabaenopsis	0
S1	1085623	Glaciecola	0
S1	1086726	Francisella	0
S1	1087448	Exiguobacterium	0
S1	1088719	Aliivibrio	0
S1	1088720	Lactobacillus	0
S1	1088721	Novosphingobium	0
S1	1089553	Thermacetogenium	0
S1	1090974	Melissococcus	0
S1	1091006	Nostoc	0
S1	1091494	Methylomicrobium	0
S1	1094466	Flavobacterium	0
S1	1094489	Bartonella	0
S1	1094491	Bartonella	0
S1	1094980	Methanolobus	0
S1	1095900	Bartonella	0
S1	1104325	Enterococcus	0
S1	1104446	Borrelia	0
S1	1110502	Tistrella	0
S1	1110509	Methanosaeta	0
S1	1112204	Gordonia	0
S1	1116231	Streptococcus	0
S1	1116391	Paenibacillus	0
S1	1117313	Pseudoalteromonas	0
S1	1117319	Pseudoalteromonas	0
S1	1117647	Simiduia	0
S1	111780	Stanieria	0
S1	1121088	Bacillus	0
S1	1121121	Brevibacillus	0
S1	1121267	Campylobacter	0
S1	1121353	Corynebacterium	0
S1	1121362	Corynebacterium	0
S1	1121448	Desulfovibrio	0
S1	1121451	Desulfovibrio	0
S1	1122214	Martelella	0
S1	1122984	Prevotella	0
S1	1123016	Pseudomonas	0
S1	1123269	Sphingomonas	0
S1	1123366	Thalassospira	0
S1	1123384	Pseudothermotoga	0
S1	1123519	Pseudomonas	0
S1	1124983	Pseudomonas	0
S1	1127134	Nocardia	0
S1	11280	Vesicular	0
S1	1128398	Gottschalkia	0
S1	1129794	Paraglaciecola	0
S1	1130798	Lactobacillus	0
S1	1130804	Streptococcus	0
S1	1132501	Sulfolobus	0
S1	113355	Geminocystis	0
S1	1133568	Brachyspira	0
S1	1133849	Nocardia	0
S1	1136177	Lactobacillus	0
S1	1136178	Parageobacillus	0
S1	1138308	Cronobacter	0
S1	1141660	Providencia	0
S1	114197	Selenomonas	0
S1	1142394	Phycisphaera	0
S1	1144275	Corallococcus	0
S1	1146883	Blastococcus	0
S1	1147786	Pseudomonas	0
S1	1150423	Bifidobacterium	0
S1	1150461	Bifidobacterium	0
S1	1150468	Scardovia	0
S1	1150469	Pararhodospirillum	0
S1	1150621	Sulfurospirillum	0
S1	1151116	Rahnella	0
S1	1154756	Serratia	0
S1	1155071	Streptococcus	0
S1	115541	Lactobacillus	0
S1	115542	Lactobacillus	0
S1	1155766	Enterococcus	0
S1	1156913	Amycolatopsis	0
S1	1156937	Methylacidiphilum	0
S1	115778	Leuconostoc	0
S1	115862	Mycobacterium	0
S1	1159083	Streptococcus	0
S1	1159613	Cronobacter	0
S1	1161918	Brachyspira	0
S1	1162668	Leptospirillum	0
S1	1163617	Sulfuricella	0
S1	1163748	Marinobacter	0
S1	1166018	Fibrella	0
S1	1167006	Desulfocapsa	0
S1	1167634	Achromobacter	0
S1	1170318	Cutibacterium	0
S1	1170562	Calothrix	0
S1	1172567	Streptomyces	0
S1	1173020	Chamaesiphon	0
S1	1173022	Crinalium	0
S1	1174529	Candidatus	0
S1	1175631	Pectobacterium	0
S1	1177180	Kosakonia	0
S1	1178541	Bacillus	0
S1	1179100	Bacillus	0
S1	1179773	Saccharothrix	0
S1	118110	Buchnera	0
S1	118117	Buchnera	0
S1	118163	Pleurocapsa	0
S1	1183380	Campylobacter	0
S1	1183438	Gloeobacter	0
S1	1184267	Bdellovibrio	0
S1	1185652	Sinorhizobium	0
S1	1185653	Planococcus	0
S1	1188229	Gloeomargarita	0
S1	1190567	Stenotrophomonas	0
S1	119072	Caldanaerobacter	0
S1	1191062	Comamonas	0
S1	1191523	Melioribacter	0
S1	1192197	Pelosinus	0
S1	1192854	Granulosicoccus	0
S1	1193499	Pseudomonas	0
S1	1193502	Sulfurospirillum	0
S1	1193729	Candidatus	0
S1	1193806	Dehalococcoides	0
S1	1194526	Staphylococcus	0
S1	1194971	Lactobacillus	0
S1	1195464	Bacillus	0
S1	119602	Streptococcus	0
S1	1196031	Bacillus	0
S1	1196094	Snodgrassella	0
S1	1196835	Pseudomonas	0
S1	1197325	Mycoplasma	0
S1	1197719	Salmonella	0
S1	1197884	Acinetobacter	0
S1	1198114	Granulicella	0
S1	1198676	Streptococcus	0
S1	1200352	Corynebacterium	0
S1	120044	Zymomonas	0
S1	120045	Zymomonas	0
S1	1200752	Escherichia	0
S1	1200792	Brevibacillus	0
S1	1200984	Streptomyces	0
S1	1201292	Enterococcus	0
S1	1201294	Methanoculleus	0
S1	1202450	Mycobacterium	0
S1	1203599	Mycobacterium	0
S1	1205674	Mycobacterium	0
S1	1205676	Mycobacterium	0
S1	1205677	Mycobacterium	0
S1	1205910	Nocardiopsis	0
S1	1206105	Enterococcus	0
S1	1208104	Aeromonas	0
S1	1208320	Thalassolituus	0
S1	1208920	Candidatus	0
S1	1208921	Candidatus	0
S1	1209989	Tepidanaerobacter	0
S1	1211579	Pseudomonas	0
S1	1212491	Legionella	0
S1	1214101	Streptomyces	0
S1	1214179	Streptococcus	0
S1	1214242	Streptomyces	0
S1	1215087	Pseudomonas	0
S1	1215088	Pseudomonas	0
S1	1215914	Lactobacillus	0
S1	1217721	Dyella	0
S1	1217984	Bacillus	0
S1	1218175	Bacillus	0
S1	1219058	Sphingopyxis	0
S1	1219375	Xanthomonas	0
S1	1221522	Pseudomonas	0
S1	1223515	Corynebacterium	0
S1	1223567	Dickeya	0
S1	1223569	Dickeya	0
S1	1223570	Dickeya	0
S1	1223573	Dickeya	0
S1	1223802	Sulfuritalea	0
S1	1224148	Dickeya	0
S1	1224150	Dickeya	0
S1	1224153	Dickeya	0
S1	1224162	Corynebacterium	0
S1	1224163	Corynebacterium	0
S1	1224164	Corynebacterium	0
S1	1225174	Pseudomonas	0
S1	1227739	Hymenobacter	0
S1	1227812	Piscirickettsia	0
S1	1228987	cyanobacterium	0
S1	1228997	Riemerella	0
S1	1229205	Paraburkholderia	0
S1	1229726	Gramella	0
S1	1229756	Leuconostoc	0
S1	1229831	Chlamydia	0
S1	1230253	Herbert	0
S1	1231072	Clostridium	0
S1	1231624	Asaia	0
S1	1231626	Cardinium	0
S1	123214	Persephonella	0
S1	1234367	Chlamydia	0
S1	1234659	Yersinia	0
S1	1234679	Carnobacterium	0
S1	1235441	Nocardiopsis	0
S1	1235461	Sinorhizobium	0
S1	1235834	Kosakonia	0
S1	1236517	Prevotella	0
S1	1236518	Prevotella	0
S1	1236689	Candidatus	0
S1	1236909	Wolbachia	0
S1	1238184	Oceanobacillus	0
S1	1239783	Bacillus	0
S1	1241371	Abalone	0
S1	1245471	Pseudomonas	0
S1	1246301	Variovorax	0
S1	1246626	Bacillus	0
S1	1246955	Mycoplasma	0
S1	1246995	Actinoplanes	0
S1	1247726	Advenella	0
S1	1248439	Anaplasma	0
S1	1249668	Burkholderia	0
S1	1254432	Sorangium	0
S1	1254439	Bifidobacterium	0
S1	1255043	Thioalkalivibrio	0
S1	1260251	Spiribacter	0
S1	1261127	Citrobacter	0
S1	1261131	Candidatus	0
S1	1261557	Enterococcus	0
S1	1262470	Herbaspirillum	0
S1	1263829	Bibersteinia	0
S1	1263832	Bibersteinia	0
S1	1265309	Epibacterium	0
S1	1265350	Buchnera	0
S1	1266845	Carnobacterium	0
S1	1266925	Nitrosospira	0
S1	1267562	Cupriavidus	0
S1	1268072	Paenibacillus	0
S1	1269028	Acanthamoeba	0
S1	1272910	Streptococcus	0
S1	1274814	Escherichia	0
S1	1276220	Spiroplasma	0
S1	1276221	Spiroplasma	0
S1	1276227	Spiroplasma	0
S1	1276229	Spiroplasma	0
S1	1276246	Spiroplasma	0
S1	1276257	Spiroplasma	0
S1	1276258	Spiroplasma	0
S1	1276282	Staphylococcus	0
S1	1276647	Streptococcus	0
S1	1277257	Candidatus	0
S1	1278073	Myxococcus	0
S1	1280002	Vibrio	0
S1	1282356	Pseudomonas	0
S1	1283312	Sphingomonas	0
S1	1285583	Corynebacterium	0
S1	1286171	Peptoclostridium	0
S1	1287066	Enterococcus	0
S1	1288313	Gluconobacter	0
S1	1288971	[Clostridium]	0
S1	1291379	Treponema	0
S1	1291742	Lactobacillus	0
S1	129394	Xanthomonas	0
S1	1294270	Melittangium	0
S1	1294273	Roseibacterium	0
S1	1295009	Candidatus	0
S1	1296536	Enterobacter	0
S1	1296990	Komagataeibacter	0
S1	1298851	Thermosulfidibacter	0
S1	1300150	Enterococcus	0
S1	1300221	Lactobacillus	0
S1	1300257	Alteromonas	0
S1	1300342	Dokdonella	0
S1	1300343	Dokdonia	0
S1	1300344	Isoptericola	0
S1	1300347	Nocardioides	0
S1	1301098	Pseudomonas	0
S1	1302863	Streptococcus	0
S1	13035	Dactylococcopsis	0
S1	1303518	Chthonomonas	0
S1	1303692	Streptomyces	0
S1	1303921	endosymbiont	0
S1	1304889	Lactobacillus	0
S1	1304890	Pasteurella	0
S1	1305849	Enterococcus	0
S1	1306400	Mycobacterium	0
S1	1307442	Fusobacterium	0
S1	1307443	Fusobacterium	0
S1	1307444	Fusobacterium	0
S1	1307832	Tannerella	0
S1	1307833	Tannerella	0
S1	1309806	Streptococcus	0
S1	1309807	Streptococcus	0
S1	1311757	Escherichia	0
S1	1312369	Pseudoalteromonas	0
S1	1313292	Borrelia	0
S1	1314869	Pseudoalteromonas	0
S1	1315283	Pseudoalteromonas	0
S1	1318466	Acholeplasma	0
S1	1318635	Lactobacillus	0
S1	1322246	Pseudodesulfovibrio	0
S1	1322345	Escherichia	0
S1	1323664	Paraburkholderia	0
S1	1328314	Azotobacter	0
S1	1329907	Escherichia	0
S1	1331671	Pseudomonas	0
S1	1332075	Pseudomonas	0
S1	1333534	Paenibacillus	0
S1	1333848	Citrobacter	0
S1	1334057	Mycobacterium	0
S1	1334564	Serratia	0
S1	1334629	Myxococcus	0
S1	1335307	Burkholderia	0
S1	1335640	Clostridium	0
S1	1335916	Escherichia	0
S1	1336748	Spiroplasma	0
S1	1338011	Elizabethkingia	0
S1	1340495	Lactobacillus	0
S1	1340847	Streptococcus	0
S1	1341692	Clostridium	0
S1	1341694	Bifidobacterium	0
S1	1344042	Enterococcus	0
S1	1345695	Clostridium	0
S1	1345707	Yersinia	0
S1	1346614	Serratia	0
S1	1347342	Formosa	0
S1	1348623	Bacillus	0
S1	1348660	Serratia	0
S1	1348662	Corynebacterium	0
S1	1349754	Bacillus	0
S1	1349767	Janthinobacterium	0
S1	1352940	Elizabethkingia	0
S1	1352941	Streptomyces	0
S1	1354030	Enterobacter	0
S1	1354275	Mycolicibacterium	0
S1	1354302	Aeromonas	0
S1	1354304	Xenorhabdus	0
S1	135461	Bacillus	0
S1	135720	Neisseria	0
S1	1357279	Pseudomonas	0
S1	1358027	Lactobacillus	0
S1	135842	Buchnera	0
S1	1358422	Escherichia	0
S1	1367477	Bacillus	0
S1	1367491	Campylobacter	0
S1	1367847	Paracoccus	0
S1	137722	Azospirillum	0
S1	1379690	Bacteroides	0
S1	1380360	Lactobacillus	0
S1	1380361	Lactobacillus	0
S1	1381124	Lactobacillus	0
S1	138119	Desulfitobacterium	0
S1	1382700	Escherichia	0
S1	1382927	Helicobacter	0
S1	1384061	Pseudomonas	0
S1	1385930	Burkholderia	0
S1	1385938	Bifidobacterium	0
S1	1385939	Bifidobacterium	0
S1	1385940	Bifidobacterium	0
S1	1385942	Bifidobacterium	0
S1	1388	Alicyclobacillus	0
S1	1388751	Campylobacter	0
S1	1388753	Campylobacter	0
S1	1392005	Comamonas	0
S1	1392858	Escherichia	0
S1	1395516	Pseudomonas	0
S1	1395570	Burkholderia	0
S1	1401243	Sinorhizobium	0
S1	1401688	Escherichia	0
S1	1402210	Pannonibacter	0
S1	1403316	Mycoplasma	0
S1	1403336	Porphyromonas	0
S1	1404245	Corynebacterium	0
S1	1407064	Erwinia	0
S1	1408159	Thermotoga	0
S1	1408160	Thermotoga	0
S1	1408178	Streptococcus	0
S1	1408186	Lactobacillus	0
S1	1408189	Corynebacterium	0
S1	1408206	Pediococcus	0
S1	1408224	Sinorhizobium	0
S1	1408257	Turkey	0
S1	1408284	Clostridium	0
S1	1412834	Escherichia	0
S1	1413214	Paenibacillus	0
S1	1414854	Candidatus	0
S1	1415166	Nocardia	0
S1	1415773	Mycoplasma	0
S1	1415774	Clostridium	0
S1	1415775	Clostridium	0
S1	1416753	Ensifer	0
S1	1421338	Enterobacter	0
S1	1423145	Streptococcus	0
S1	1423720	Lactobacillus	0
S1	1423721	Lactobacillus	0
S1	1423723	Lactobacillus	0
S1	1423778	Lactobacillus	0
S1	1423892	Ehrlichia	0
S1	142479	Prochlorococcus	0
S1	142627	Rhizobium	0
S1	1427369	Chlamydia	0
S1	1427374	Streptococcus	0
S1	1428454	Clostridium	0
S1	1429044	Vibrio	0
S1	1429244	Paenibacillus	0
S1	1431546	Corynebacterium	0
S1	1432060	Dehalococcoides	0
S1	1432656	Thermococcus	0
S1	1433288	Streptococcus	0
S1	1433289	Streptococcus	0
S1	143387	Fusobacterium	0
S1	1434104	Methanococcoides	0
S1	1434107	Methanosarcina	0
S1	1434110	Methanosarcina	0
S1	1434111	Methanosarcina	0
S1	1434114	Methanosarcina	0
S1	1434118	Methanosarcina	0
S1	1434214	Mannheimia	0
S1	1435356	Rhodococcus	0
S1	1435972	Streptococcus	0
S1	1435974	Streptococcus	0
S1	1435981	Streptococcus	0
S1	1436725	Streptococcus	0
S1	1437447	Streptococcus	0
S1	1437605	Bifidobacterium	0
S1	1437824	Castellaniella	0
S1	1437874	Corynebacterium	0
S1	1437875	Corynebacterium	0
S1	1440052	Escherichia	0
S1	1440763	Luteibacter	0
S1	1441467	Nitrospirillum	0
S1	1441629	Pseudomonas	0
S1	1441930	Chania	0
S1	1442	Bacillus	0
S1	1443113	Yersinia	0
S1	1445510	Gynuella	0
S1	1446494	Lactobacillus	0
S1	1446701	Escherichia	0
S1	1446707	Escherichia	0
S1	1446746	Escherichia	0
S1	1447715	Bifidobacterium	0
S1	1448139	Aeromonas	0
S1	1449976	Kutzneria	0
S1	1449979	Bacillus	0
S1	1451189	Corynebacterium	0
S1	145259	Leptospira	0
S1	1452722	Bacillus	0
S1	1453429	Candidatus	0
S1	1453495	Yersinia	0
S1	1453496	Hafnia	0
S1	1453988	Campylobacter	0
S1	1454006	Siansivirga	0
S1	1454201	Nonlabens	0
S1	1454205	Moorea	0
S1	1454382	Bacillus	0
S1	1455074	Enterobacter	0
S1	1458206	Bacillus	0
S1	1458465	Megasphaera	0
S1	1458985	Moorea	0
S1	1462608	Pseudomonas	0
S1	147375	Paenibacillus	0
S1	147448	Staphylococcus	0
S1	147467	Staphylococcus	0
S1	149682	Streptomyces	0
S1	150053	Yersinia	0
S1	150054	Streptococcus	0
S1	1507806	Campylobacter	0
S1	1513890	Pseudomonas	0
S1	152263	Xanthomonas	0
S1	1529886	Bacillus	0
S1	1552	Clostridium	0
S1	155615	Fusobacterium	0
S1	156889	Magnetococcus	0
S1	158189	Sphaerochaeta	0
S1	158190	Sphaerochaeta	0
S1	1585	Lactobacillus	0
S1	159087	Dechloromonas	0
S1	1603259	Escherichia	0
S1	1636183	Streptomyces	0
S1	1641165	Halomicronema	0
S1	1654927	Klebsiella	0
S1	1660067	Campylobacter	0
S1	1667327	Klebsiella	0
S1	1671868	Vibrio	0
S1	167542	Prochlorococcus	0
S1	167546	Prochlorococcus	0
S1	167555	Prochlorococcus	0
S1	1675609	Klebsiella	0
S1	167879	Colwellia	0
S1	168807	Escherichia	0
S1	168927	Escherichia	0
S1	1690	Bifidobacterium	0
S1	169963	Listeria	0
S1	1701807	Acinetobacter	0
S1	1738638	Arthrospira	0
S1	1752	Propionibacterium	0
S1	176	Leptospira	0
S1	176299	Agrobacterium	0
S1	177437	Desulfobacterium	0
S1	177439	Desulfotalea	0
S1	179408	Oscillatoria	0
S1	180434	Morganella	0
S1	180850	Bacillus	0
S1	180869	Bacillus	0
S1	180877	Bacillus	0
S1	180882	Bacillus	0
S1	180957	Pectobacterium	0
S1	1812934	Enterobacter	0
S1	182217	Helicobacter	0
S1	184250	Streptococcus	0
S1	187272	Alkalilimnicola	0
S1	1874362	Campylobacter	0
S1	1874630	Clavibacter	0
S1	188937	Methanosarcina	0
S1	189396	Xanthomonas	0
S1	189423	Streptococcus	0
S1	1917166	Synechococcus	0
S1	194439	Chlorobaculum	0
S1	195102	Clostridium	0
S1	1954351	Escherichia	0
S1	196023	Aeromonas	0
S1	196164	Corynebacterium	0
S1	197221	Thermosynechococcus	0
S1	1973478	Calothrix	0
S1	1973480	Sphaerospermopsis	0
S1	1973481	Dolichospermum	0
S1	1973482	Raphidiopsis	0
S1	1973483	Nostoc	0
S1	1973485	Fremyella	0
S1	1973488	Calothrix	0
S1	198628	Dickeya	0
S1	199201	Pseudomonas	0
S1	199310	Escherichia	0
S1	2026657	Leuconostoc	0
S1	202752	Listeria	0
S1	202947	Actinobacillus	0
S1	203119	Hungateiclostridium	0
S1	203123	Oenococcus	0
S1	203124	Trichodesmium	0
S1	203275	Tannerella	0
S1	2038116	Nostoc	0
S1	204040	Dickeya	0
S1	204536	Sulfurihydrogenibium	0
S1	204669	Candidatus	0
S1	2048775	Escherichia	0
S1	2048776	Escherichia	0
S1	2048777	Escherichia	0
S1	2048778	Escherichia	0
S1	2048781	Escherichia	0
S1	205913	Bifidobacterium	0
S1	205914	Histophilus	0
S1	2065118	Listeria	0
S1	206672	Bifidobacterium	0
S1	207559	Desulfovibrio	0
S1	211586	Shewanella	0
S1	212717	Clostridium	0
S1	214326	Lactobacillus	0
S1	214675	Leptospira	0
S1	216432	Croceibacter	0
S1	216595	Pseudomonas	0
S1	219334	Lactobacillus	0
S1	2203213	Roseovarius	0
S1	220668	Lactobacillus	0
S1	221109	Oceanobacillus	0
S1	221988	[Mannheimia]	0
S1	222523	Bacillus	0
S1	2233553	Escherichia	0
S1	224013	Nostoc	0
S1	224324	Aquifex	0
S1	225849	Shewanella	0
S1	226185	Enterococcus	0
S1	227882	Streptomyces	0
S1	227941	Chlamydia	0
S1	228400	Histophilus	0
S1	228405	Hyphomonas	0
S1	228410	Nitrosomonas	0
S1	2342	Candidatus	0
S1	234267	Candidatus	0
S1	234621	Rhodococcus	0
S1	235279	Helicobacter	0
S1	240015	Acidobacterium	0
S1	240016	Verrucomicrobium	0
S1	240292	Trichormus	0
S1	243090	Rhodopirellula	0
S1	243164	Dehalococcoides	0
S1	243230	Deinococcus	0
S1	243231	Geobacter	0
S1	243232	Methanocaldococcus	0
S1	243233	Methylococcus	0
S1	244319	Escherichia	0
S1	244320	Escherichia	0
S1	246194	Carboxydothermus	0
S1	246197	Myxococcus	0
S1	246200	Ruegeria	0
S1	247156	Nocardia	0
S1	251221	Gloeobacter	0
S1	251229	Chroococcidiopsis	0
S1	254945	Ehrlichia	0
S1	257309	Corynebacterium	0
S1	257314	Lactobacillus	0
S1	258594	Rhodopseudomonas	0
S1	259536	Psychrobacter	0
S1	259564	Methanococcoides	0
S1	261317	Buchnera	0
S1	261318	Buchnera	0
S1	261591	Bacillus	0
S1	262543	Exiguobacterium	0
S1	262724	Thermus	0
S1	262768	Onion	0
S1	263358	Verrucosispora	0
S1	263820	Picrophilus	0
S1	264	Francisella	0
S1	264198	Cupriavidus	0
S1	264199	Streptococcus	0
S1	264201	Candidatus	0
S1	264445	Streptomyces	0
S1	264449	Pseudomonas	0
S1	264462	Bdellovibrio	0
S1	264731	Prevotella	0
S1	265072	Methylobacillus	0
S1	266117	Rubrobacter	0
S1	266265	Paraburkholderia	0
S1	266835	Mesorhizobium	0
S1	266940	Kineococcus	0
S1	267748	Mycoplasma	0
S1	267872	Microcystis	0
S1	268739	Natronomonas	0
S1	269484	Ehrlichia	0
S1	269798	Cytophaga	0
S1	269799	Geobacter	0
S1	269800	Thermobifida	0
S1	269801	Bacillus	0
S1	272123	Anabaena	0
S1	272556	Aggregatibacter	0
S1	272558	Bacillus	0
S1	272563	Clostridioides	0
S1	272564	Desulfitobacterium	0
S1	272567	Geobacillus	0
S1	272568	Gluconacetobacter	0
S1	272569	Haloarcula	0
S1	272621	Lactobacillus	0
S1	272626	Listeria	0
S1	272630	Methylorubrum	0
S1	272633	Mycoplasma	0
S1	272635	Mycoplasma	0
S1	272942	Rhodobacter	0
S1	272944	Rickettsia	0
S1	272951	Rickettsia	0
S1	273063	Sulfurisphaera	0
S1	273116	Thermoplasma	0
S1	273121	Wolinella	0
S1	273123	Yersinia	0
S1	278137	Mycolicibacterium	0
S1	278148	Mesorhizobium	0
S1	278197	Pediococcus	0
S1	278992	Streptomyces	0
S1	279010	Bacillus	0
S1	279238	Novosphingobium	0
S1	279808	Staphylococcus	0
S1	284034	Streptomyces	0
S1	288681	Bacillus	0
S1	28892	Methanofollis	0
S1	289376	Thermodesulfovibrio	0
S1	289377	Thermodesulfobacterium	0
S1	290315	Chlorobium	0
S1	290317	Chlorobium	0
S1	290318	Chlorobium	0
S1	290338	Citrobacter	0
S1	290340	Paenarthrobacter	0
S1	290397	Anaeromyxobacter	0
S1	290398	Chromohalobacter	0
S1	290402	Clostridium	0
S1	290512	Prosthecochloris	0
S1	290633	Gluconobacter	0
S1	291272	Candidatus	0
S1	292415	Thiobacillus	0
S1	292459	Symbiobacterium	0
S1	292564	Cyanobium	0
S1	292805	Wolbachia	0
S1	29337	Bacillus	0
S1	29338	Bacillus	0
S1	29339	Bacillus	0
S1	29351	Thermoclostridium	0
S1	293826	Alkaliphilus	0
S1	29390	Streptococcus	0
S1	29397	Lactobacillus	0
S1	29491	Aeromonas	0
S1	297352	Lactococcus	0
S1	298386	Photobacterium	0
S1	299583	Francisella	0
S1	299766	Enterobacter	0
S1	299768	Streptococcus	0
S1	300267	Shigella	0
S1	301102	Enterobacter	0
S1	301105	Enterobacter	0
S1	301450	Streptococcus	0
S1	302911	Bifidobacterium	0
S1	302912	Bifidobacterium	0
S1	306263	Campylobacter	0
S1	306537	Corynebacterium	0
S1	309799	Dictyoglomus	0
S1	309800	Haloferax	0
S1	309801	Thermomicrobium	0
S1	309803	Thermotoga	0
S1	311402	Agrobacterium	0
S1	311403	Agrobacterium	0
S1	311424	Dehalococcoides	0
S1	311982	Streptomyces	0
S1	312309	Aliivibrio	0
S1	313595	Psychroflexus	0
S1	313596	Robiginitalea	0
S1	313624	Nodularia	0
S1	314225	Erythrobacter	0
S1	314260	Parvularcula	0
S1	314285	Congregibacter	0
S1	315730	Bacillus	0
S1	315750	Bacillus	0
S1	316055	Rhodopseudomonas	0
S1	316056	Rhodopseudomonas	0
S1	316057	Rhodopseudomonas	0
S1	316058	Rhodopseudomonas	0
S1	316067	Geobacter	0
S1	316275	Aliivibrio	0
S1	316284	Streptomyces	0
S1	316435	Escherichia	0
S1	317013	Xanthomonas	0
S1	317025	Hydrogenovibrio	0
S1	317655	Sphingopyxis	0
S1	318161	Shewanella	0
S1	318586	Paracoccus	0
S1	319	Pseudomonas	0
S1	319225	Pelodictyon	0
S1	31963	Clavibacter	0
S1	31964	Clavibacter	0
S1	31966	Leifsonia	0
S1	319795	Deinococcus	0
S1	31994	Beijerinckia	0
S1	32009	Burkholderia	0
S1	32019	Campylobacter	0
S1	32020	Campylobacter	0
S1	321	Pseudomonas	0
S1	321967	Lactobacillus	0
S1	322098	Aster	0
S1	322159	Streptococcus	0
S1	323	Pseudomonas	0
S1	323097	Nitrobacter	0
S1	323098	Nitrobacter	0
S1	323259	Methanospirillum	0
S1	323261	Nitrosococcus	0
